name,cwe,description,basescore,attackvector,attackcomplexity,privsreq,userinteraction,scope,confidentialityreq,integrityreq,availreq,exploitscore,impactscore,aerospace,epssscore,epsspercentile
CVE-2012-4681,284,The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor Multiple vulnerabilities in the Java Runtime Environment JRE component in Oracle Java SE 7 Update 6 and earlier allow remote attackers to execute arbitrary code via a crafted applet that bypasses SecurityManager restrictions by 1 using comsunbeansfinderClassFinderfindClass and leveraging an exception with the forName method to access restricted classes from arbitrary packages such as sunawtSunToolkit then 2 using reflection with a trusted immediate caller to leverage the getField method to access and modify private fields as exploited in the wild in August 2012 using Gondzzclass and Gondvvclass,9.8,0,0,0,0,0,2,2,2,3.9,5.9,1,0.946340000,0.994560000
CVE-2013-2729,190,The product performs a calculation that can produce an integer overflow or wraparound when the logic assumes that the resulting value will always be larger than the original value This occurs when an integer value is incremented to a value that is too large to store in the associated representation When this occurs the value may become a very small or negative number The product performs a calculation that can produce an integer overflow or wraparound when the logic assumes that the resulting value will always be larger than the original value This occurs when an integer value is incremented to a value that is too large to store in the associated representation When this occurs the value may become a very small or negative number Integer overflow in Adobe Reader and Acrobat 9x before 955 10x before 1017 and 11x before 11003 allows attackers to execute arbitrary code via unspecified vectors a different vulnerability than CVE20132727,9.8,0,0,0,0,0,2,2,2,3.9,5.9,1,0.735500000,0.983840000
CVE-2013-3346,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer Adobe Reader and Acrobat 9x before 955 10x before 1017 and 11x before 11003 allow attackers to execute arbitrary code or cause a denial of service memory corruption via unspecified vectors a different vulnerability than CVE20132718 CVE20132719 CVE20132720 CVE20132721 CVE20132722 CVE20132723 CVE20132725 CVE20132726 CVE20132731 CVE20132732 CVE20132734 CVE20132735 CVE20132736 CVE20133337 CVE20133338 CVE20133339 CVE20133340 and CVE20133341,9.8,0,0,0,0,0,2,2,2,3.9,5.9,1,0.968900000,0.998280000
CVE-2013-5065,0,NDProxysys in the kernel in Microsoft Windows XP SP2 and SP3 and Server 2003 SP2 allows local users to gain privileges via a crafted application as exploited in the wild in November 2013,7.8,2,0,0,1,0,2,2,2,1.8,5.9,1,0.285540000,0.969600000
CVE-2017-11882,119,The product performs operations on a memory buffer but it reads from or writes to a memory location outside the buffers intended boundary This may result in read or write operations on unexpected memory locations that could be linked to other variables data structures or internal program data The product performs operations on a memory buffer but it reads from or writes to a memory location outside the buffers intended boundary This may result in read or write operations on unexpected memory locations that could be linked to other variables data structures or internal program data Microsoft Office 2007 Service Pack 3 Microsoft Office 2010 Service Pack 2 Microsoft Office 2013 Service Pack 1 and Microsoft Office 2016 allow an attacker to run arbitrary code in the context of the current user by failing to properly handle objects in memory aka Microsoft Office Memory Corruption Vulnerability This CVE ID is unique from CVE201711884,7.8,2,0,0,1,0,2,2,2,1.8,5.9,1,0.974190000,0.999720000
CVE-2010-0249,416,The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer Useafterfree vulnerability in Microsoft Internet Explorer 6 6 SP1 7 and 8 on Windows 2000 SP4 Windows XP SP2 and SP3 Windows Server 2003 SP2 Windows Vista Gold SP1 and SP2 Windows Server 2008 Gold SP2 and R2 and Windows 7 allows remote attackers to execute arbitrary code by accessing a pointer associated with a deleted object related to incorrectly initialized memory and improper handling of objects in memory as exploited in the wild in December 2009 and January 2010 during Operation Aurora aka HTML Object Memory Corruption Vulnerability,8.8,0,0,0,1,0,2,2,2,2.8,5.9,1,0.958510000,0.996140000
CVE-2011-0609,0,Unspecified vulnerability in Adobe Flash Player 10215413 and earlier on Windows Mac OS X Linux and Solaris 10110616 and earlier on Android Adobe AIR 251 and earlier and Authplaydll aka AuthPlayLibbundle in Adobe Reader and Acrobat 9x through 942 and 10x through 1001 on Windows and Mac OS X allows remote attackers to execute arbitrary code or cause a denial of service application crash via crafted Flash content as demonstrated by a swf file embedded in an Excel spreadsheet and as exploited in the wild in March 2011,7.8,2,0,0,1,0,2,2,2,1.8,5.9,1,0.969100000,0.998360000
CVE-2011-0611,843,The product allocates or initializes a resource such as a pointer object or variable using one type but it later accesses that resource using a type that is incompatible with the original type The product allocates or initializes a resource such as a pointer object or variable using one type but it later accesses that resource using a type that is incompatible with the original type Adobe Flash Player before 10215427 on Windows Mac OS X Linux and Solaris and 10215612 and earlier on Android Adobe AIR before 2619140 and Authplaydll aka AuthPlayLibbundle in Adobe Reader 9x before 944 and 10x through 1001 on Windows Adobe Reader 9x before 944 and 10x before 1003 on Mac OS X and Adobe Acrobat 9x before 944 and 10x before 1003 on Windows and Mac OS X allow remote attackers to execute arbitrary code or cause a denial of service application crash via crafted Flash content as demonstrated by a Microsoft Office document with an embedded swf file that has a size inconsistency in a group of included constants object type confusion ActionScript that adds custom functions to prototypes and Date objects and as exploited in the wild in April 2011,8.8,0,0,0,1,0,2,2,2,2.8,5.9,1,0.955700000,0.995730000
CVE-2012-1535,20,The product receives input or data but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly Unspecified vulnerability in Adobe Flash Player before 113300271 on Windows and Mac OS X and before 112202238 on Linux allows remote attackers to execute arbitrary code or cause a denial of service application crash via crafted SWF content as exploited in the wild in August 2012 with SWF content in a Word document,7.8,2,0,0,1,0,2,2,2,1.8,5.9,1,0.967010000,0.997850000
CVE-2012-1889,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer Microsoft XML Core Services 30 40 50 and 60 accesses uninitialized memory locations which allows remote attackers to execute arbitrary code or cause a denial of service memory corruption via a crafted web site,8.8,0,0,0,1,0,2,2,2,2.8,5.9,1,0.953650000,0.995440000
CVE-2012-4792,416,The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer Useafterfree vulnerability in Microsoft Internet Explorer 6 through 8 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to an object that 1 was not properly allocated or 2 is deleted as demonstrated by a CDwnBindInfo object and exploited in the wild in December 2012,8.8,0,0,0,1,0,2,2,2,2.8,5.9,1,0.934630000,0.993400000
